,Day,Month,Hour,DNI (w/m^2),Elavation angle,Azimuthal angle,DB temp,RH
326,17.0,10.0,12.0,5.0,69.80466890656689,15.027971818395248,31.4,21.8
327,20.0,3.0,4.0,0.0,-34.88185589363887,112.94782232634688,20.2,18.4
328,20.0,12.0,7.0,964.0,16.47016613472141,108.10704172254658,25.8,34.7
329,21.0,12.0,14.0,952.0,69.97419057665424,279.6837882986741,38.4,11.2
330,28.0,9.0,3.0,0.0,-42.38765137600299,122.61501622999465,10.4,68.8
331,4.0,8.0,21.0,0.0,-38.24441450895401,270.4485323836606,16.4,31.2
332,15.0,7.0,6.0,40.0,-18.812861651247033,74.97463083129057,3.0,90.2
333,25.0,12.0,7.0,1008.0,15.98663685775692,108.33788339449603,21.8,31.8
334,10.0,5.0,18.0,0.0,-1.5047334153114065,289.01274488288254,14.9,45.3
335,15.0,9.0,23.0,0.0,-56.91367809452035,224.8613335707186,11.5,54.3
336,19.0,2.0,8.0,981.0,20.82410405375296,92.16529836459513,27.9,13.2
337,18.0,4.0,4.0,0.0,-38.925953857276085,99.85592858811567,9.1,30.4
338,1.0,7.0,20.0,0.0,-27.860569967892445,282.69963257250635,11.5,45.1
339,24.0,4.0,16.0,499.0,25.44723713555736,302.1665951087854,28.2,19.0
340,16.0,12.0,19.0,0.0,5.031584766246041,246.2175052297037,21.9,37.4
341,16.0,8.0,12.0,948.0,46.391847930566435,14.152489453379973,19.7,27.7
342,11.0,11.0,10.0,1039.0,55.96174876609307,78.26460256533775,27.3,21.3
343,12.0,11.0,14.0,957.0,64.5759345760211,290.30503774296386,28.0,32.7
344,13.0,11.0,5.0,461.0,-8.1792392558756,115.32523085219395,12.4,57.0
345,8.0,1.0,5.0,316.0,-9.676689526436405,122.09358732654128,27.8,11.2
346,31.0,8.0,0.0,0.0,-68.7405111258474,154.730780160343,17.6,37.2
347,29.0,4.0,18.0,0.0,0.296752530006259,286.35680988878573,22.4,38.9
348,18.0,3.0,12.0,1053.0,60.800888752181805,23.20801777882357,25.3,14.7
349,28.0,7.0,10.0,810.0,28.310593721721432,44.15920725933869,22.2,17.6
350,14.0,8.0,21.0,0.0,-37.380484457257225,267.00033652565764,10.4,32.3
351,11.0,8.0,19.0,0.0,-11.434907634239565,281.6205390640871,18.5,20.4
352,7.0,1.0,10.0,1044.0,53.25053114012191,90.00931274991925,34.1,12.2
353,16.0,2.0,19.0,0.0,3.80554683500921,257.7005954782437,23.0,26.6
354,9.0,5.0,2.0,0.0,-66.79305555529274,114.56789519790445,16.2,39.3
355,12.0,2.0,13.0,878.0,75.29985477750604,350.3130848277862,37.0,17.6
356,23.0,6.0,0.0,0.0,-80.21570630938376,118.7989229775215,7.2,66.1
357,25.0,4.0,23.0,0.0,-63.222826004467805,239.24579326683266,16.1,32.7
358,21.0,12.0,8.0,935.0,29.093365382937506,102.44698271455495,30.7,22.1
359,5.0,1.0,10.0,485.0,53.50433273975018,90.27096438471797,30.3,12.4
360,19.0,5.0,16.0,239.0,20.467446456117884,307.5415471319204,23.3,31.8
361,17.0,12.0,2.0,0.0,-34.02338581095472,155.42430313202445,16.8,51.3
362,3.0,8.0,7.0,334.0,-4.530419604399043,72.24121282292583,12.0,38.1
363,6.0,7.0,5.0,0.0,-31.807965127606067,79.50214647307091,5.1,57.6
364,8.0,6.0,22.0,0.0,-54.90892786085428,269.6411310724718,9.7,72.1
365,24.0,9.0,12.0,986.0,60.8402095794018,14.194017819556334,23.5,15.7
366,11.0,2.0,2.0,0.0,-43.98032137212493,156.0722267560204,24.1,47.9
367,18.0,7.0,21.0,0.0,-39.63292244319274,274.8665917434593,9.1,32.0
368,17.0,6.0,21.0,0.0,-41.541536330611336,277.013709981827,14.6,35.8
369,27.0,2.0,20.0,0.0,-11.173037259433542,253.64777512619895,27.8,28.2
370,15.0,10.0,15.0,19.0,47.47714817707206,290.67616813085823,35.7,28.6
371,29.0,9.0,5.0,131.0,-17.70218381731425,102.4288508573607,11.5,37.2
372,3.0,4.0,10.0,756.0,39.11722684883413,55.33914989120168,27.3,35.9
373,11.0,5.0,5.0,0.0,-28.114429651726553,84.19341155092636,7.5,72.1
374,5.0,9.0,21.0,0.0,-35.24608907334435,257.90992963405466,12.3,14.6
375,20.0,6.0,14.0,917.0,34.33814245798847,336.73995315269303,20.6,25.5
376,20.0,7.0,20.0,0.0,-26.410681301704727,280.5216228273725,15.2,19.2
377,17.0,2.0,21.0,0.0,-21.13441326792828,242.0296808682696,19.6,17.6
378,8.0,11.0,10.0,866.0,55.65133927095744,76.81977311098356,27.2,16.1
379,8.0,10.0,23.0,0.0,-50.588084208382526,213.7005892623339,10.9,37.8
380,13.0,6.0,15.0,804.0,27.681982840666592,322.19571666012627,14.0,45.8
381,17.0,2.0,6.0,762.0,-4.818088104366851,106.76419597262358,15.9,56.6
382,9.0,4.0,7.0,527.0,1.4383910642306859,80.94237554868108,22.8,45.3
383,15.0,2.0,11.0,38.0,60.10039236888838,64.43124024815013,32.3,24.9
384,4.0,4.0,13.0,548.0,55.771478933751304,350.69476824550384,30.2,27.1
385,21.0,11.0,16.0,752.0,39.88989007337674,267.32880472384807,30.2,27.4
386,23.0,8.0,5.0,0.0,-27.096544108703867,90.97506028961783,11.3,62.2
387,3.0,6.0,0.0,0.0,-80.18835633971653,127.88124736851726,8.9,50.1
388,5.0,10.0,21.0,0.0,-31.071718650116452,244.68755803660903,13.0,29.6
389,23.0,10.0,16.0,734.0,35.865019071123555,277.0611532624455,34.3,7.3
390,10.0,3.0,15.0,929.0,50.23893484403552,300.9954845877521,33.3,11.3
391,8.0,3.0,15.0,802.0,50.83981997867757,300.18792022154133,36.0,11.5
392,9.0,9.0,14.0,920.0,49.91501381508081,325.0523944662521,27.1,10.1
393,5.0,10.0,11.0,776.0,58.72277048711487,43.35272594695859,19.9,24.8
394,29.0,4.0,3.0,0.0,-53.08455742133967,104.9533638294336,17.1,55.8
395,6.0,11.0,15.0,969.0,50.90108408783719,280.3419526332646,31.9,9.1
396,30.0,11.0,22.0,0.0,-29.034289664616935,218.93330625880964,19.6,24.7
397,28.0,4.0,1.0,0.0,-74.10766969004266,155.46100692297009,19.2,47.7
398,23.0,4.0,16.0,595.0,25.6999284363434,301.91922972663644,25.0,16.8
399,19.0,9.0,1.0,0.0,-62.39483709132,163.24490666604962,20.9,11.6
400,23.0,9.0,23.0,0.0,-54.87133799671409,220.51633683253436,8.9,47.6
401,8.0,10.0,7.0,919.0,10.759894294045168,90.4504028093397,13.1,38.4
402,28.0,7.0,23.0,0.0,-64.96540519935525,253.9073015407389,14.5,21.1
403,6.0,11.0,7.0,981.0,16.12826029785974,99.4135974948342,19.0,37.5
404,31.0,7.0,4.0,0.0,-43.8310847704596,91.16631597533599,9.2,26.8
405,15.0,4.0,17.0,11.0,15.892142677179677,290.41476376932366,25.6,25.6
406,25.0,2.0,8.0,929.0,19.98154493023823,90.01776176663044,23.9,41.3
407,18.0,2.0,17.0,757.0,29.668911732126723,272.2099330949272,29.4,8.8
408,26.0,6.0,14.0,719.0,34.48213493413882,337.05333950923057,22.0,23.4
409,17.0,9.0,16.0,671.0,30.83743494882635,292.6402165880012,27.3,9.6
410,28.0,2.0,5.0,2.0,-19.182799360861765,111.22718517305425,24.8,46.3
411,13.0,3.0,1.0,0.0,-58.08996930911323,173.27075526056015,25.2,22.7
412,21.0,2.0,11.0,772.0,58.89570930019183,61.02163709155763,33.9,32.8
413,27.0,1.0,11.0,1017.0,63.47089033380034,74.26637654536103,32.2,10.5
414,9.0,10.0,23.0,0.0,-50.28721514561977,213.31474653827095,13.9,8.2
415,23.0,7.0,9.0,963.0,17.579221316319547,54.16634811983653,5.6,69.5
416,21.0,9.0,16.0,324.0,31.427752423775857,290.9154440920455,33.3,8.2
417,22.0,4.0,21.0,0.0,-37.53919212550588,263.0469586255574,16.2,27.2
418,11.0,9.0,11.0,839.0,49.883658874604386,37.27624815226374,31.1,6.8
419,7.0,1.0,4.0,0.0,-20.098372326092417,131.41854543873373,24.1,20.2
420,23.0,11.0,22.0,0.0,-30.423148300100692,219.36497937542507,27.5,24.9
421,21.0,10.0,7.0,977.0,13.609646564537996,94.52345779096778,18.4,12.3
422,26.0,9.0,21.0,0.0,-32.53554982580262,248.52196590235002,18.5,29.0
423,28.0,10.0,17.0,50.0,23.37900687693633,267.71073922197684,26.9,32.9
424,25.0,1.0,9.0,1050.0,37.613792226523316,93.07304387986719,26.3,31.0
425,9.0,4.0,0.0,0.0,-67.00144230642539,155.55145442815527,26.1,42.7
426,12.0,3.0,18.0,0.0,11.84665655924293,272.29616241283543,30.6,15.5
427,7.0,6.0,19.0,0.0,-15.979658549634578,287.50406257016795,14.1,23.6
428,10.0,4.0,17.0,59.0,17.175725649037787,289.0158047373029,19.8,27.6
429,24.0,2.0,23.0,0.0,-43.532672446359356,218.59574014919258,23.5,37.1
430,2.0,5.0,3.0,0.0,-53.4348992018416,103.51530448983065,18.4,34.6
431,9.0,4.0,14.0,284.0,49.09621934360687,327.75911337198716,24.0,27.6
432,5.0,7.0,16.0,108.0,19.538129347823258,311.4558359206633,18.2,25.9
433,3.0,7.0,14.0,664.0,34.9310659868016,337.25753952142094,21.5,23.6
434,18.0,10.0,11.0,297.0,63.01371914915808,48.53340097720494,29.4,30.7
435,6.0,2.0,21.0,0.0,-18.97471097766018,238.95713396697,29.8,25.5
436,2.0,4.0,16.0,267.0,31.592426271222557,296.16224531025654,29.5,33.2
437,27.0,7.0,2.0,0.0,-70.05430696051636,112.67807704188563,11.4,23.2
438,4.0,5.0,18.0,0.0,-0.5854104766459187,287.60257743471385,16.4,35.5
439,2.0,1.0,15.0,1009.0,57.9466849663137,271.69399126571085,33.6,7.8
440,30.0,8.0,13.0,703.0,51.74540428133275,350.56372061015554,28.8,15.4
441,21.0,8.0,5.0,0.0,-27.500257415915485,90.36338813126804,11.4,39.0
442,24.0,2.0,12.0,221.0,67.99705694928107,34.1326049362263,33.0,31.4
443,21.0,6.0,20.0,0.0,-28.40300596884913,282.78739842929116,8.5,58.6
444,24.0,1.0,5.0,374.0,-12.43964766173356,120.45442475391962,19.0,38.8
445,11.0,5.0,19.0,0.0,-14.318662745079365,282.56099005202077,11.6,47.2
446,6.0,8.0,18.0,0.0,0.7136058971142063,289.7960829670988,11.2,28.8
447,1.0,5.0,9.0,808.0,22.80612399944515,57.07698935967871,24.0,29.3
448,28.0,1.0,20.0,0.0,-6.108821218562596,245.18969873502206,31.2,12.2
449,8.0,1.0,17.0,561.0,32.05329389434602,260.1763666720487,38.1,8.8
450,19.0,7.0,18.0,0.0,-1.3061131493580973,293.32463265813993,11.4,22.3
451,29.0,10.0,15.0,0.0,49.69510752743755,283.88907278402866,32.4,23.4
452,17.0,12.0,13.0,1058.0,81.82177780457204,307.64845067629585,33.4,13.7
453,23.0,4.0,20.0,0.0,-24.57606797306316,270.9756543256308,19.4,21.4
454,29.0,1.0,9.0,1033.0,37.038332931720795,91.99242698133713,32.5,12.2
455,20.0,11.0,2.0,0.0,-36.4836169257872,150.82483662932,16.7,33.3
456,22.0,12.0,16.0,885.0,43.78952566704055,263.8896029861835,33.1,13.9
457,8.0,7.0,12.0,956.0,38.00827763976626,11.825731601751498,18.9,16.8
458,19.0,5.0,3.0,0.0,-55.16924931561843,96.45441384473865,14.7,57.5
459,27.0,5.0,14.0,645.0,36.06194251164583,334.5305945817044,26.8,24.8
460,11.0,4.0,8.0,944.0,14.014890249494755,72.62445315402432,17.2,40.0
461,14.0,9.0,14.0,757.0,51.29730334962164,322.8880141215359,30.6,10.7
462,3.0,11.0,3.0,0.0,-31.871440240604727,132.74876532970467,18.8,45.7
463,21.0,3.0,4.0,0.0,-35.05102518541587,112.50256438861965,22.2,22.7
464,9.0,2.0,9.0,601.0,35.443794630838795,88.50359084371043,34.9,29.6
465,7.0,7.0,19.0,0.0,-14.72940515263899,288.13743973161166,8.9,40.4
466,14.0,5.0,15.0,474.0,30.99206269693378,318.160054554547,20.7,42.4
467,2.0,10.0,11.0,1024.0,57.6535653209832,42.38662718274022,21.6,26.3
468,30.0,9.0,9.0,896.0,34.65442657724727,71.52046675796734,28.1,24.3
469,19.0,4.0,13.0,0.0,50.18161689254357,350.3399497091297,12.2,85.3
470,28.0,3.0,20.0,0.0,-18.54224396669342,262.75075827623573,24.6,47.5
471,16.0,1.0,6.0,389.0,0.702076028711204,113.75515932739447,28.6,34.0
472,1.0,2.0,15.0,920.0,57.95319455433122,283.1569158809325,32.9,9.7
473,30.0,7.0,18.0,0.0,-0.09308467192950332,291.38848482839444,15.5,18.9
474,1.0,9.0,6.0,358.0,-11.918342179520636,86.56331186909613,8.8,31.5
475,12.0,12.0,8.0,511.0,29.822361348770443,101.61367238264,28.6,33.3
476,15.0,5.0,22.0,0.0,-54.029446799663305,262.640487635887,13.5,79.5
477,7.0,7.0,12.0,972.0,37.91342017886244,11.752464145076553,15.7,36.5
478,22.0,10.0,14.0,1008.0,60.61228615607915,302.19099348586406,33.2,4.9
479,29.0,12.0,11.0,942.0,67.52974885066025,82.1755224963082,28.1,32.2
480,1.0,6.0,8.0,887.0,7.1014147427724765,60.27261498915128,9.3,66.7
481,25.0,10.0,12.0,1083.0,72.66137043023136,16.348511307176874,24.1,12.3
482,7.0,11.0,18.0,0.0,11.743648630309835,258.02238704181775,24.4,10.9
483,9.0,6.0,9.0,926.0,17.16590079759726,50.93135019855476,11.1,60.3
484,9.0,9.0,11.0,996.0,49.14924842047316,36.894776411933584,25.7,14.0
485,22.0,7.0,14.0,912.0,37.5371268787365,336.7306520991835,11.2,29.2
486,13.0,10.0,16.0,718.0,34.50170725585653,281.2540571720067,29.8,5.0
487,5.0,8.0,7.0,288.0,-4.247859917345892,72.68511634320043,8.7,73.7
488,17.0,10.0,4.0,0.0,-25.26915071518937,116.77560789825922,19.0,45.4
489,27.0,9.0,3.0,0.0,-42.712839420802,122.30170500336928,11.9,53.4
490,12.0,10.0,16.0,749.0,34.3654108283945,281.68609478126416,23.6,21.2
491,20.0,2.0,7.0,678.0,7.56113171740455,98.69584669965037,28.0,32.7
492,28.0,9.0,18.0,0.0,6.49766968823441,271.6760326256015,19.0,36.0
493,19.0,1.0,13.0,0.0,81.40032147391605,337.1907439993189,34.0,25.4
494,23.0,8.0,23.0,0.0,-61.59589651468684,238.96287289737555,7.9,65.5
495,24.0,10.0,1.0,0.0,-48.935586749835835,164.89130972770093,18.7,15.8
496,7.0,1.0,23.0,0.0,-33.487056047604426,208.32083458885623,29.7,11.0
497,13.0,3.0,20.0,0.0,-14.613161033603774,257.9954159366765,29.5,16.6
498,19.0,12.0,7.0,1002.0,16.55685702917198,108.03895394719112,20.7,41.1
499,21.0,4.0,14.0,542.0,44.92911985170124,329.68155015622204,23.8,22.6
500,22.0,7.0,4.0,0.0,-44.52306123013011,88.59754578953745,3.9,79.8
501,30.0,10.0,8.0,797.0,28.3245478160336,90.48944016720898,26.9,29.9
502,14.0,6.0,1.0,0.0,-82.38065032739547,132.2010257919532,1.9,79.8
503,17.0,7.0,11.0,955.0,34.461780419521105,28.943139660926196,17.9,36.4
504,3.0,9.0,15.0,657.0,39.54449636783891,310.6073135298829,33.7,12.6
505,4.0,9.0,7.0,647.0,1.9079371078704384,80.36092304766629,17.4,28.9
506,14.0,4.0,2.0,0.0,-62.353340839104646,130.40293847024984,17.9,38.6
507,2.0,8.0,1.0,0.0,-78.7305937727862,157.36526550615292,12.7,42.6
508,4.0,11.0,2.0,0.0,-40.10146641123336,147.55382227019228,19.4,23.4
509,18.0,11.0,18.0,0.0,13.431804085634951,255.44313332087415,27.0,13.1
510,23.0,1.0,15.0,943.0,58.48864536345372,278.81748970369557,31.0,21.9
511,20.0,5.0,0.0,0.0,-78.67191643380434,138.35558843224567,14.2,49.0
512,25.0,3.0,8.0,633.0,16.273254094131573,79.09473119984175,27.9,31.7
513,5.0,4.0,3.0,0.0,-49.586005243690835,117.47038878676736,16.3,43.9
514,2.0,3.0,3.0,0.0,-42.00126311670658,133.53153448782993,25.3,18.9
515,25.0,5.0,16.0,107.0,19.71789760235447,308.56493095097125,24.5,32.0
516,4.0,5.0,0.0,0.0,-75.20436134386475,148.02572938718018,15.1,39.8
517,20.0,5.0,11.0,873.0,36.86895562773611,27.326847272172625,25.5,28.3
518,7.0,9.0,23.0,0.0,-58.74751440325056,229.58266036019594,11.8,36.9
519,29.0,6.0,18.0,0.0,-3.0470239141044857,294.9379768233677,17.2,32.4
520,28.0,5.0,18.0,0.0,-3.2880411290259133,292.52553147693277,10.6,40.2
521,23.0,1.0,5.0,27.0,-12.251282798332028,120.60782124832772,22.2,33.8
522,13.0,8.0,17.0,0.0,13.757798218746828,295.79391848332693,12.9,41.1
523,25.0,10.0,2.0,0.0,-43.009862705009226,145.41674940714498,9.5,50.0
524,1.0,10.0,23.0,0.0,-52.648214771141056,216.64673407743643,12.1,35.9
525,30.0,6.0,5.0,0.0,-31.71923302591067,78.90437871192691,11.0,46.6
526,14.0,8.0,5.0,0.0,-28.780006244162195,88.26127163375537,5.2,58.5
527,23.0,6.0,5.0,0.0,-31.47764621934533,78.53664539383638,8.4,69.4
528,7.0,12.0,22.0,0.0,-27.85563798794972,218.82181281785446,23.9,8.3
529,27.0,10.0,13.0,0.0,71.39863118469134,327.44473701914137,31.6,21.4
530,6.0,7.0,15.0,561.0,28.613599916639913,322.9499735882977,19.2,25.9
531,18.0,8.0,4.0,0.0,-41.22894566495944,97.1673564265815,12.0,46.1
532,29.0,6.0,11.0,788.0,33.03436758440079,27.197645189770657,21.6,28.2
533,12.0,5.0,18.0,0.0,-1.7759085720791745,289.4596971062708,17.8,27.6
534,23.0,5.0,19.0,0.0,-15.448021334956465,285.1667375033911,17.9,36.5
535,3.0,12.0,6.0,911.0,4.964888270689485,112.33392153830577,16.9,49.6
536,15.0,8.0,18.0,0.0,1.7519388539631962,287.37587208105464,13.5,28.4
537,5.0,5.0,11.0,987.0,40.24545749707453,29.545387026059753,18.0,43.3
538,25.0,11.0,3.0,0.0,-28.036004727501492,137.87778667173063,22.8,21.0
539,21.0,1.0,7.0,0.0,12.281850740255848,106.36828478424208,25.6,54.4
540,20.0,8.0,21.0,0.0,-36.839745884757164,264.69109375937956,15.1,33.0
541,27.0,5.0,20.0,0.0,-28.528349382759345,279.91721534958015,16.6,34.7
542,5.0,1.0,1.0,0.0,-38.60743790941484,174.26128099590807,24.8,16.9
543,3.0,8.0,10.0,736.0,29.446538620626676,45.19672882966078,19.3,29.2
544,22.0,9.0,0.0,0.0,-61.4185032796002,165.15044362612366,14.6,18.9
545,19.0,12.0,20.0,0.0,-6.34940908689083,239.02967101087103,25.1,24.0
546,15.0,8.0,4.0,0.0,-41.775401827170526,96.12314781598732,5.5,49.5
547,17.0,11.0,3.0,0.0,-29.11952766718595,136.1387970634631,16.2,31.7
548,22.0,3.0,20.0,0.0,-16.97010074311062,260.8411145527238,28.3,22.9
549,12.0,5.0,5.0,0.0,-28.210471853039607,83.92077995626285,8.7,52.6
550,9.0,1.0,22.0,0.0,-25.973723767923914,222.0320060918908,30.6,21.2
551,20.0,2.0,18.0,30.0,16.15025786149269,265.7998786891498,32.3,26.5
552,16.0,11.0,4.0,0.0,-19.22088958040854,124.86137788570394,13.3,23.0
553,24.0,10.0,17.0,373.0,22.842431210385186,269.09812237961046,26.2,12.7
554,27.0,3.0,6.0,0.0,-10.212955612320556,92.97383676621035,24.1,36.2
555,9.0,8.0,22.0,0.0,-50.93559683876873,260.3867894784853,14.5,21.8
556,31.0,5.0,3.0,0.0,-56.19155540589864,92.93529706423884,12.6,52.9
557,8.0,2.0,15.0,398.0,57.155403053746866,286.7619482443254,36.0,29.3
558,7.0,4.0,2.0,0.0,-60.71727960400406,134.73343863315364,20.7,36.1
559,25.0,7.0,16.0,418.0,22.0108050053436,309.5160403260396,15.6,14.4
560,13.0,12.0,17.0,585.0,29.763751425319043,258.26532994512866,32.5,13.4
561,30.0,10.0,4.0,0.0,-22.16551005334472,120.47221991450598,21.0,30.7
562,25.0,4.0,15.0,833.0,35.54841710265277,314.4173343791176,26.3,22.0
563,3.0,10.0,6.0,617.0,-3.638914651678604,96.05692203459411,12.7,18.6
564,14.0,2.0,2.0,0.0,-44.9092316347176,155.56794852050032,22.2,20.9
565,29.0,8.0,4.0,0.0,-38.874154651959344,101.02330819233885,16.6,41.7
566,16.0,7.0,17.0,0.0,10.078597090925683,301.3640361280424,10.6,47.4
567,7.0,8.0,11.0,991.0,38.59925980858111,31.665694472625642,16.0,22.8
568,9.0,12.0,21.0,0.0,-18.311150599176372,230.0305743640556,27.6,20.4
569,11.0,6.0,18.0,0.0,-3.671181200220886,294.27928238469804,15.8,28.9
570,29.0,9.0,13.0,937.0,62.29949147799633,341.3017764366593,30.4,14.4
571,20.0,3.0,18.0,0.0,9.831764198047807,274.8371203288946,29.1,15.0
572,31.0,3.0,6.0,569.0,-10.675571868945894,91.42659452933356,13.9,60.3
573,16.0,10.0,9.0,774.0,38.79417136080313,77.29633784300297,31.9,23.8
574,10.0,9.0,22.0,0.0,-47.084414463148704,244.59937877253384,16.1,18.8
575,12.0,4.0,21.0,0.0,-35.34376590908107,259.5257610489009,21.0,33.9
576,14.0,12.0,5.0,239.0,-7.086799109644787,121.2022407625413,21.8,24.2
577,4.0,7.0,19.0,0.0,-14.955607158158571,288.3400302881728,12.5,31.3
578,28.0,9.0,8.0,861.0,21.331504689467195,79.79544272401414,17.7,57.7
579,26.0,3.0,6.0,166.0,-10.095092733898454,93.36200278322373,24.8,40.7
580,17.0,8.0,15.0,616.0,35.8722263630291,316.50200631884667,21.1,28.4
581,13.0,11.0,18.0,19.0,12.661146006339393,256.5286564942138,20.6,14.0
582,13.0,6.0,13.0,758.0,38.00568982011841,352.77603926944823,14.1,40.9
583,11.0,10.0,13.0,937.0,66.39427333964258,335.90850699542256,32.6,7.9
584,12.0,6.0,7.0,676.0,-5.697716641962643,66.76541634523187,9.4,49.1
585,4.0,1.0,12.0,763.0,79.32326795553595,60.111161610166384,34.2,10.1
586,29.0,1.0,16.0,901.0,45.11205697127945,272.4228873457412,36.7,9.1
587,21.0,1.0,13.0,79.0,81.0548744821584,339.0255447219949,26.6,48.3
588,1.0,10.0,15.0,648.0,45.072874247564606,297.73426297263353,32.2,9.1
589,13.0,10.0,0.0,0.0,-53.74214779546173,170.907441252552,7.1,52.1
590,31.0,7.0,20.0,0.0,-25.45206036601961,278.14252006303036,13.4,49.3
591,16.0,2.0,3.0,0.0,-38.24283258845591,138.08076186107078,21.1,38.4
592,23.0,11.0,9.0,1015.0,43.44636858682034,91.4856632592304,32.1,22.1
593,21.0,10.0,1.0,0.0,-49.99407006702435,164.64131604415297,14.5,14.9
594,25.0,6.0,15.0,240.0,27.811811243089437,322.9020795566337,22.3,20.0
595,29.0,5.0,2.0,0.0,-69.05400809388004,104.59671170175226,5.2,56.6
596,4.0,6.0,6.0,98.0,-17.45103449634999,73.58454467325971,7.7,35.6
597,15.0,1.0,18.0,0.0,19.329242358004265,255.69142264368466,34.6,22.6
598,26.0,10.0,10.0,1038.0,53.60446140472498,70.50193376895557,27.6,10.5
599,16.0,10.0,9.0,774.0,38.79417136080313,77.29633784300297,31.9,23.8
600,9.0,10.0,12.0,1051.0,66.77181201024854,14.398050694233898,30.1,6.2
601,31.0,12.0,23.0,0.0,-33.202073094594965,207.18534776100915,23.0,65.6
602,4.0,6.0,14.0,872.0,35.078880592466085,335.4047059736261,22.4,16.9
603,13.0,6.0,0.0,0.0,-80.45735955543299,121.82906194477054,8.1,53.0
604,26.0,7.0,2.0,0.0,-70.16309037554043,112.11974862799165,4.0,53.7
605,8.0,12.0,18.0,60.0,16.366037106825885,252.74889457547377,31.1,12.7
606,10.0,8.0,6.0,177.0,-16.312971688372713,80.51486618118504,11.1,27.6
607,24.0,4.0,5.0,0.0,-26.43541567590863,89.6119685124467,15.4,29.6
608,27.0,6.0,11.0,891.0,33.00278019054613,27.054310339660802,13.5,50.3
609,16.0,6.0,21.0,0.0,-41.57553325266534,276.94429467279275,8.5,37.9
610,31.0,5.0,11.0,832.0,34.95331144831675,26.554544382603524,22.0,40.2
611,28.0,12.0,18.0,0.0,18.54933231816571,252.97465667825418,32.9,11.0
612,25.0,3.0,0.0,0.0,-61.189040727061894,157.68384166854116,27.0,30.0
613,22.0,12.0,12.0,1056.0,80.81625994685116,58.535749572999684,34.1,15.1
614,19.0,3.0,23.0,0.0,-51.493703970737585,224.77419946021698,22.6,15.4
615,26.0,2.0,16.0,874.0,41.18133245213741,283.7458536299297,32.6,22.8
616,21.0,9.0,4.0,0.0,-32.65835182242462,108.78184213030805,11.9,12.0
617,22.0,1.0,20.0,0.0,-5.614772281989943,243.7768631907595,29.1,19.5
618,25.0,7.0,6.0,91.0,-18.216967956582963,76.79644743024852,3.0,36.2
619,28.0,5.0,6.0,0.0,-16.82001735562409,74.45157151882299,12.1,66.4
620,21.0,10.0,13.0,1047.0,69.59749764079139,330.7630806169109,29.9,4.3
621,15.0,6.0,22.0,0.0,-54.75521226750692,270.6508718041613,7.0,67.0
622,7.0,5.0,21.0,0.0,-40.006685668853066,268.17103753347317,13.8,43.5
623,6.0,3.0,3.0,0.0,-43.036598779819485,131.96767997924331,20.6,22.7
624,9.0,5.0,13.0,928.0,43.898819231546895,350.6666168469511,22.7,23.9
625,9.0,3.0,8.0,919.0,18.35999742806463,85.43996171464345,25.3,27.4
626,20.0,11.0,12.0,969.0,79.72458739869403,30.029429030322216,29.5,21.3
627,27.0,11.0,21.0,0.0,-20.285852535184006,230.62819758351688,23.6,10.3
628,4.0,11.0,14.0,744.0,63.16407723996409,294.6261968375184,34.5,7.3
629,9.0,11.0,7.0,154.0,16.458024787163566,100.28111088929697,13.2,51.7
630,31.0,10.0,13.0,927.0,72.54152207950254,325.1619351317508,34.9,11.8
631,7.0,10.0,23.0,0.0,-50.88753746830369,214.09527757840118,14.4,25.9
632,14.0,9.0,16.0,396.0,30.38554482874317,293.91188641556846,27.9,13.8
633,5.0,11.0,19.0,0.0,-1.2959287480127557,251.6800424824762,20.0,16.5
634,1.0,7.0,10.0,740.0,25.68377936487147,40.71718237315291,16.9,36.6
635,12.0,7.0,6.0,16.0,-18.906793109097123,74.52347063970687,8.5,38.8
636,15.0,2.0,18.0,0.0,16.981342297520726,264.19443442262076,30.5,36.5
637,2.0,9.0,4.0,0.0,-37.89638419868653,102.41450256914834,8.8,45.2
638,17.0,2.0,18.0,116.0,16.662802209843633,264.8333820159279,23.9,13.2
639,15.0,12.0,13.0,68.0,81.5974992770288,307.2421202335816,25.6,57.4
640,4.0,2.0,15.0,968.0,57.65302553633386,284.689257367547,33.5,11.2
641,23.0,3.0,9.0,408.0,29.299506409056278,71.30962771199032,30.2,32.5
642,17.0,4.0,16.0,610.0,27.28223006145894,300.3856254921739,18.4,29.0
643,27.0,1.0,5.0,185.0,-13.013033092068781,119.95415589879013,23.2,15.7
644,10.0,2.0,6.0,0.0,-3.6198409521444006,108.79050641385868,27.7,42.3
645,23.0,9.0,8.0,877.0,19.966424086481638,78.23991793149567,13.8,53.7
646,10.0,6.0,4.0,0.0,-43.75840560759883,84.56729003465075,3.8,49.6
647,15.0,4.0,2.0,0.0,-62.572657755293505,129.76911162779473,18.3,41.0
648,15.0,1.0,9.0,972.0,39.02266154460273,95.25744585596814,33.2,14.9
649,18.0,8.0,14.0,176.0,43.82168741363081,332.4052121385249,22.4,24.9
650,30.0,6.0,23.0,0.0,-67.20380249006573,262.4030889044822,11.4,33.4
651,7.0,7.0,4.0,0.0,-44.87708409994954,85.4517860854061,5.1,85.7
652,27.0,2.0,17.0,506.0,27.97337102213639,275.42005934925163,32.2,22.2
